bar,eq_0.00,eq_0.05,eq_0.10,eq_0.15,eq_0.20,eq_0.25,eq_0.30,eq_0.35,eq_0.40,eq_0.45,eq_0.50,eq_0.55,eq_0.60,eq_0.65,eq_0.70,eq_0.75,eq_0.80,eq_0.85,eq_0.90,eq_0.95,eq_1.00
366,27.349257,27.459335,27.562608,27.659088,27.748792,27.831738,27.907943,27.977431,28.040223,28.096345,28.145822,28.188683,28.224957,28.254677,28.277874,28.294583,28.304840,28.308683,28.306151,28.297285,28.282125
367,27.349257,27.459335,27.562608,27.659088,27.748792,27.831738,27.907943,27.977431,28.040223,28.096345,28.145822,28.188683,28.224957,28.254677,28.277874,28.294583,28.304840,28.308683,28.306151,28.297285,28.282125
368,27.349257,27.459335,27.562608,27.659088,27.748792,27.831738,27.907943,27.977431,28.040223,28.096345,28.145822,28.188683,28.224957,28.254677,28.277874,28.294583,28.304840,28.308683,28.306151,28.297285,28.282125
369,27.349257,27.459335,27.562608,27.659088,27.748792,27.831738,27.907943,27.977431,28.040223,28.096345,28.145822,28.188683,28.224957,28.254677,28.277874,28.294583,28.304840,28.308683,28.306151,28.297285,28.282125
370,27.349257,27.459335,27.562608,27.659088,27.748792,27.831738,27.907943,27.977431,28.040223,28.096345,28.145822,28.188683,28.224957,28.254677,28.277874,28.294583,28.304840,28.308683,28.306151,28.297285,28.282125
371,27.349257,27.459335,27.562608,27.659088,27.748792,27.831738,27.907943,27.977431,28.040223,28.096345,28.145822,28.188683,28.224957,28.254677,28.277874,28.294583,28.304840,28.308683,28.306151,28.297285,28.282125
372,27.349257,27.459335,27.562608,27.659088,27.748792,27.831738,27.907943,27.977431,28.040223,28.096345,28.145822,28.188683,28.224957,28.254677,28.277874,28.294583,28.304840,28.308683,28.306151,28.297285,28.282125
373,27.349257,27.459335,27.562608,27.659088,27.748792,27.831738,27.907943,27.977431,28.040223,28.096345,28.145822,28.188683,28.224957,28.254677,28.277874,28.294583,28.304840,28.308683,28.306151,28.297285,28.282125
374,27.349257,27.459335,27.562608,27.659088,27.748792,27.831738,27.907943,27.977431,28.040223,28.096345,28.145822,28.188683,28.224957,28.254677,28.277874,28.294583,28.304840,28.308683,28.306151,28.297285,28.282125
375,27.349257,27.459335,27.562608,27.659088,27.748792,27.831738,27.907943,27.977431,28.040223,28.096345,28.145822,28.188683,28.224957,28.254677,28.277874,28.294583,28.304840,28.308683,28.306151,28.297285,28.282125
376,27.349257,27.459335,27.562608,27.659088,27.748792,27.831738,27.907943,27.977431,28.040223,28.096345,28.145822,28.188683,28.224957,28.254677,28.277874,28.294583,28.304840,28.308683,28.306151,28.297285,28.282125
377,27.349257,27.459335,27.562608,27.659088,27.748792,27.831738,27.907943,27.977431,28.040223,28.096345,28.145822,28.188683,28.224957,28.254677,28.277874,28.294583,28.304840,28.308683,28.306151,28.297285,28.282125
378,27.349257,27.459335,27.562608,27.659088,27.748792,27.831738,27.907943,27.977431,28.040223,28.096345,28.145822,28.188683,28.224957,28.254677,28.277874,28.294583,28.304840,28.308683,28.306151,28.297285,28.282125
379,27.349257,27.459335,27.562608,27.659088,27.748792,27.831738,27.907943,27.977431,28.040223,28.096345,28.145822,28.188683,28.224957,28.254677,28.277874,28.294583,28.304840,28.308683,28.306151,28.297285,28.282125
380,31.963219,32.091869,32.212564,32.325321,32.430159,32.527097,32.616160,32.697370,32.770756,32.836345,32.894170,32.944261,32.986656,33.021389,33.048499,33.068027,33.080015,33.084506,33.081547,33.071185,33.053468
381,31.963219,32.091869,32.212564,32.325321,32.430159,32.527097,32.616160,32.697370,32.770756,32.836345,32.894170,32.944261,32.986656,33.021389,33.048499,33.068027,33.080015,33.084506,33.081547,33.071185,33.053468
382,38.018397,38.171418,38.314978,38.449096,38.573794,38.689097,38.795032,38.891627,38.978915,39.056930,39.125708,39.185290,39.235715,39.277028,39.309274,39.332502,39.346760,39.352103,39.348583,39.336258,39.315185
383,38.018397,38.387262,38.748290,39.101340,39.446273,39.782956,40.111256,40.431045,40.742199,41.044595,41.338114,41.622642,41.898066,42.164279,42.421174,42.668650,42.906609,43.134955,43.353598,43.562449,43.761424
384,38.018397,38.387262,38.748290,39.101340,39.446273,39.782956,40.111256,40.431045,40.742199,41.044595,41.338114,41.622642,41.898066,42.164279,42.421174,42.668650,42.906609,43.134955,43.353598,43.562449,43.761424
385,38.018397,38.387262,38.748290,39.101340,39.446273,39.782956,40.111256,40.431045,40.742199,41.044595,41.338114,41.622642,41.898066,42.164279,42.421174,42.668650,42.906609,43.134955,43.353598,43.562449,43.761424
386,38.018397,38.387262,38.748290,39.101340,39.446273,39.782956,40.111256,40.431045,40.742199,41.044595,41.338114,41.622642,41.898066,42.164279,42.421174,42.668650,42.906609,43.134955,43.353598,43.562449,43.761424
387,38.018397,38.387262,38.748290,39.101340,39.446273,39.782956,40.111256,40.431045,40.742199,41.044595,41.338114,41.622642,41.898066,42.164279,42.421174,42.668650,42.906609,43.134955,43.353598,43.562449,43.761424
388,38.018397,38.387262,38.748290,39.101340,39.446273,39.782956,40.111256,40.431045,40.742199,41.044595,41.338114,41.622642,41.898066,42.164279,42.421174,42.668650,42.906609,43.134955,43.353598,43.562449,43.761424
389,38.018397,38.387262,38.748290,39.101340,39.446273,39.782956,40.111256,40.431045,40.742199,41.044595,41.338114,41.622642,41.898066,42.164279,42.421174,42.668650,42.906609,43.134955,43.353598,43.562449,43.761424
390,38.018397,38.387262,38.748290,39.101340,39.446273,39.782956,40.111256,40.431045,40.742199,41.044595,41.338114,41.622642,41.898066,42.164279,42.421174,42.668650,42.906609,43.134955,43.353598,43.562449,43.761424
391,38.018397,38.387262,38.748290,39.101340,39.446273,39.782956,40.111256,40.431045,40.742199,41.044595,41.338114,41.622642,41.898066,42.164279,42.421174,42.668650,42.906609,43.134955,43.353598,43.562449,43.761424
392,38.018397,38.387262,38.748290,39.101340,39.446273,39.782956,40.111256,40.431045,40.742199,41.044595,41.338114,41.622642,41.898066,42.164279,42.421174,42.668650,42.906609,43.134955,43.353598,43.562449,43.761424
393,38.018397,38.387262,38.748290,39.101340,39.446273,39.782956,40.111256,40.431045,40.742199,41.044595,41.338114,41.622642,41.898066,42.164279,42.421174,42.668650,42.906609,43.134955,43.353598,43.562449,43.761424
394,38.018397,38.428907,38.832363,39.228598,39.617448,39.998750,40.372346,40.738079,41.095795,41.445343,41.786575,42.119344,42.443509,42.758929,43.065468,43.362992,43.651371,43.930477,44.200184,44.460373,44.710924
395,38.018397,39.567277,41.133006,42.714775,44.311758,45.923114,47.547985,49.185496,50.834758,52.494867,54.164905,55.843941,57.531028,59.225208,60.925512,62.630956,64.340547,66.053279,67.768139,69.484101,71.200131
396,38.018397,39.089816,40.140295,41.168447,42.172905,43.152325,44.105393,45.030819,45.927342,46.793730,47.628784,48.431336,49.200251,49.934431,50.632811,51.294366,51.918108,52.503088,53.048398,53.553170,54.016580
397,38.018397,38.798793,39.542609,40.248953,40.917000,41.545986,42.135213,42.684047,43.191920,43.658328,44.082835,44.465067,44.804718,45.101546,45.355374,45.566091,45.733647,45.858061,45.939410,45.977836,45.973543
398,38.018397,38.931588,39.813290,40.662229,41.477180,42.256975,43.000500,43.706697,44.374569,45.003176,45.591639,46.139142,46.644932,47.108319,47.528677,47.905447,48.238137,48.526320,48.769637,48.967797,49.120577
399,38.018397,38.790567,39.524860,40.220359,40.876212,41.491642,42.065940,42.598472,43.088672,43.536049,43.940182,44.300724,44.617400,44.890004,45.118406,45.302543,45.442424,45.538129,45.589805,45.597670,45.562006
400,38.018397,38.790567,39.524860,40.220359,40.876212,41.491642,42.065940,42.598472,43.088672,43.536049,43.940182,44.300724,44.617400,44.890004,45.118406,45.302543,45.442424,45.538129,45.589805,45.597670,45.562006
401,38.018397,38.790567,39.524860,40.220359,40.876212,41.491642,42.065940,42.598472,43.088672,43.536049,43.940182,44.300724,44.617400,44.890004,45.118406,45.302543,45.442424,45.538129,45.589805,45.597670,45.562006
402,38.018397,38.790567,39.524860,40.220359,40.876212,41.491642,42.065940,42.598472,43.088672,43.536049,43.940182,44.300724,44.617400,44.890004,45.118406,45.302543,45.442424,45.538129,45.589805,45.597670,45.562006
403,38.018397,38.572128,39.079712,39.540887,39.955476,40.323394,40.644639,40.919295,41.147530,41.329590,41.465803,41.556574,41.602382,41.603779,41.561388,41.475898,41.348066,41.178712,40.968714,40.719010,40.430591
404,38.018397,38.572128,39.079712,39.540887,39.955476,40.323394,40.644639,40.919295,41.147530,41.329590,41.465803,41.556574,41.602382,41.603779,41.561388,41.475898,41.348066,41.178712,40.968714,40.719010,40.430591
405,38.018397,38.572128,39.079712,39.540887,39.955476,40.323394,40.644639,40.919295,41.147530,41.329590,41.465803,41.556574,41.602382,41.603779,41.561388,41.475898,41.348066,41.178712,40.968714,40.719010,40.430591
406,38.018397,38.572128,39.079712,39.540887,39.955476,40.323394,40.644639,40.919295,41.147530,41.329590,41.465803,41.556574,41.602382,41.603779,41.561388,41.475898,41.348066,41.178712,40.968714,40.719010,40.430591
407,38.018397,38.572128,39.079712,39.540887,39.955476,40.323394,40.644639,40.919295,41.147530,41.329590,41.465803,41.556574,41.602382,41.603779,41.561388,41.475898,41.348066,41.178712,40.968714,40.719010,40.430591
408,38.018397,38.572128,39.079712,39.540887,39.955476,40.323394,40.644639,40.919295,41.147530,41.329590,41.465803,41.556574,41.602382,41.603779,41.561388,41.475898,41.348066,41.178712,40.968714,40.719010,40.430591
409,38.018397,38.572128,39.079712,39.540887,39.955476,40.323394,40.644639,40.919295,41.147530,41.329590,41.465803,41.556574,41.602382,41.603779,41.561388,41.475898,41.348066,41.178712,40.968714,40.719010,40.430591
410,38.018397,38.572128,39.079712,39.540887,39.955476,40.323394,40.644639,40.919295,41.147530,41.329590,41.465803,41.556574,41.602382,41.603779,41.561388,41.475898,41.348066,41.178712,40.968714,40.719010,40.430591
411,38.018397,38.572128,39.079712,39.540887,39.955476,40.323394,40.644639,40.919295,41.147530,41.329590,41.465803,41.556574,41.602382,41.603779,41.561388,41.475898,41.348066,41.178712,40.968714,40.719010,40.430591
412,38.018397,38.572128,39.079712,39.540887,39.955476,40.323394,40.644639,40.919295,41.147530,41.329590,41.465803,41.556574,41.602382,41.603779,41.561388,41.475898,41.348066,41.178712,40.968714,40.719010,40.430591
413,38.018397,38.572128,39.079712,39.540887,39.955476,40.323394,40.644639,40.919295,41.147530,41.329590,41.465803,41.556574,41.602382,41.603779,41.561388,41.475898,41.348066,41.178712,40.968714,40.719010,40.430591
414,38.018397,38.572128,39.079712,39.540887,39.955476,40.323394,40.644639,40.919295,41.147530,41.329590,41.465803,41.556574,41.602382,41.603779,41.561388,41.475898,41.348066,41.178712,40.968714,40.719010,40.430591
415,38.018397,38.572128,39.079712,39.540887,39.955476,40.323394,40.644639,40.919295,41.147530,41.329590,41.465803,41.556574,41.602382,41.603779,41.561388,41.475898,41.348066,41.178712,40.968714,40.719010,40.430591
416,38.018397,38.572128,39.079712,39.540887,39.955476,40.323394,40.644639,40.919295,41.147530,41.329590,41.465803,41.556574,41.602382,41.603779,41.561388,41.475898,41.348066,41.178712,40.968714,40.719010,40.430591
417,38.018397,38.572128,39.079712,39.540887,39.955476,40.323394,40.644639,40.919295,41.147530,41.329590,41.465803,41.556574,41.602382,41.603779,41.561388,41.475898,41.348066,41.178712,40.968714,40.719010,40.430591
418,38.018397,38.572128,39.079712,39.540887,39.955476,40.323394,40.644639,40.919295,41.147530,41.329590,41.465803,41.556574,41.602382,41.603779,41.561388,41.475898,41.348066,41.178712,40.968714,40.719010,40.430591
419,38.018397,38.572128,39.079712,39.540887,39.955476,40.323394,40.644639,40.919295,41.147530,41.329590,41.465803,41.556574,41.602382,41.603779,41.561388,41.475898,41.348066,41.178712,40.968714,40.719010,40.430591
420,38.018397,38.572128,39.079712,39.540887,39.955476,40.323394,40.644639,40.919295,41.147530,41.329590,41.465803,41.556574,41.602382,41.603779,41.561388,41.475898,41.348066,41.178712,40.968714,40.719010,40.430591
421,38.018397,38.572128,39.079712,39.540887,39.955476,40.323394,40.644639,40.919295,41.147530,41.329590,41.465803,41.556574,41.602382,41.603779,41.561388,41.475898,41.348066,41.178712,40.968714,40.719010,40.430591
422,38.018397,38.572128,39.079712,39.540887,39.955476,40.323394,40.644639,40.919295,41.147530,41.329590,41.465803,41.556574,41.602382,41.603779,41.561388,41.475898,41.348066,41.178712,40.968714,40.719010,40.430591
423,38.018397,38.572128,39.079712,39.540887,39.955476,40.323394,40.644639,40.919295,41.147530,41.329590,41.465803,41.556574,41.602382,41.603779,41.561388,41.475898,41.348066,41.178712,40.968714,40.719010,40.430591
424,38.018397,38.572128,39.079712,39.540887,39.955476,40.323394,40.644639,40.919295,41.147530,41.329590,41.465803,41.556574,41.602382,41.603779,41.561388,41.475898,41.348066,41.178712,40.968714,40.719010,40.430591
425,38.018397,38.572128,39.079712,39.540887,39.955476,40.323394,40.644639,40.919295,41.147530,41.329590,41.465803,41.556574,41.602382,41.603779,41.561388,41.475898,41.348066,41.178712,40.968714,40.719010,40.430591
426,38.018397,38.572128,39.079712,39.540887,39.955476,40.323394,40.644639,40.919295,41.147530,41.329590,41.465803,41.556574,41.602382,41.603779,41.561388,41.475898,41.348066,41.178712,40.968714,40.719010,40.430591
427,38.018397,38.572128,39.079712,39.540887,39.955476,40.323394,40.644639,40.919295,41.147530,41.329590,41.465803,41.556574,41.602382,41.603779,41.561388,41.475898,41.348066,41.178712,40.968714,40.719010,40.430591
428,38.018397,38.572128,39.079712,39.540887,39.955476,40.323394,40.644639,40.919295,41.147530,41.329590,41.465803,41.556574,41.602382,41.603779,41.561388,41.475898,41.348066,41.178712,40.968714,40.719010,40.430591
429,38.018397,38.572128,39.079712,39.540887,39.955476,40.323394,40.644639,40.919295,41.147530,41.329590,41.465803,41.556574,41.602382,41.603779,41.561388,41.475898,41.348066,41.178712,40.968714,40.719010,40.430591
430,38.018397,38.572128,39.079712,39.540887,39.955476,40.323394,40.644639,40.919295,41.147530,41.329590,41.465803,41.556574,41.602382,41.603779,41.561388,41.475898,41.348066,41.178712,40.968714,40.719010,40.430591
431,38.018397,38.572128,39.079712,39.540887,39.955476,40.323394,40.644639,40.919295,41.147530,41.329590,41.465803,41.556574,41.602382,41.603779,41.561388,41.475898,41.348066,41.178712,40.968714,40.719010,40.430591
432,38.018397,38.572128,39.079712,39.540887,39.955476,40.323394,40.644639,40.919295,41.147530,41.329590,41.465803,41.556574,41.602382,41.603779,41.561388,41.475898,41.348066,41.178712,40.968714,40.719010,40.430591
433,38.018397,38.572128,39.079712,39.540887,39.955476,40.323394,40.644639,40.919295,41.147530,41.329590,41.465803,41.556574,41.602382,41.603779,41.561388,41.475898,41.348066,41.178712,40.968714,40.719010,40.430591
434,38.018397,38.572128,39.079712,39.540887,39.955476,40.323394,40.644639,40.919295,41.147530,41.329590,41.465803,41.556574,41.602382,41.603779,41.561388,41.475898,41.348066,41.178712,40.968714,40.719010,40.430591
435,38.018397,38.572128,39.079712,39.540887,39.955476,40.323394,40.644639,40.919295,41.147530,41.329590,41.465803,41.556574,41.602382,41.603779,41.561388,41.475898,41.348066,41.178712,40.968714,40.719010,40.430591
436,38.018397,38.572128,39.079712,39.540887,39.955476,40.323394,40.644639,40.919295,41.147530,41.329590,41.465803,41.556574,41.602382,41.603779,41.561388,41.475898,41.348066,41.178712,40.968714,40.719010,40.430591
437,38.018397,38.572128,39.079712,39.540887,39.955476,40.323394,40.644639,40.919295,41.147530,41.329590,41.465803,41.556574,41.602382,41.603779,41.561388,41.475898,41.348066,41.178712,40.968714,40.719010,40.430591
438,38.018397,38.572128,39.079712,39.540887,39.955476,40.323394,40.644639,40.919295,41.147530,41.329590,41.465803,41.556574,41.602382,41.603779,41.561388,41.475898,41.348066,41.178712,40.968714,40.719010,40.430591
439,38.018397,38.572128,39.079712,39.540887,39.955476,40.323394,40.644639,40.919295,41.147530,41.329590,41.465803,41.556574,41.602382,41.603779,41.561388,41.475898,41.348066,41.178712,40.968714,40.719010,40.430591
440,38.018397,38.572128,39.079712,39.540887,39.955476,40.323394,40.644639,40.919295,41.147530,41.329590,41.465803,41.556574,41.602382,41.603779,41.561388,41.475898,41.348066,41.178712,40.968714,40.719010,40.430591
441,38.018397,39.625688,41.214561,42.780949,44.320856,45.830365,47.305651,48.742990,50.138766,51.489487,52.791783,54.042424,55.238324,56.376545,57.454310,58.469003,59.418179,60.299569,61.111082,61.850810,62.517034
442,38.018397,38.694928,39.278401,39.766331,40.156683,40.447867,40.638737,40.728594,40.717176,40.604657,40.391634,40.079124,39.668550,39.161730,38.560862,37.868515,37.087605,36.221387,35.273430,34.247602,33.148050
443,38.018397,39.586287,41.088000,42.514449,43.856808,45.106560,46.255550,47.296032,48.220716,49.022811,49.696068,50.234814,50.633991,50.889184,50.996650,50.953344,50.756938,50.405838,49.899200,49.236935,48.419719
444,38.018397,39.586287,41.088000,42.514449,43.856808,45.106560,46.255550,47.296032,48.220716,49.022811,49.696068,50.234814,50.633991,50.889184,50.996650,50.953344,50.756938,50.405838,49.899200,49.236935,48.419719
445,38.018397,39.586287,41.088000,42.514449,43.856808,45.106560,46.255550,47.296032,48.220716,49.022811,49.696068,50.234814,50.633991,50.889184,50.996650,50.953344,50.756938,50.405838,49.899200,49.236935,48.419719
446,38.018397,39.586287,41.088000,42.514449,43.856808,45.106560,46.255550,47.296032,48.220716,49.022811,49.696068,50.234814,50.633991,50.889184,50.996650,50.953344,50.756938,50.405838,49.899200,49.236935,48.419719
447,38.018397,39.586287,41.088000,42.514449,43.856808,45.106560,46.255550,47.296032,48.220716,49.022811,49.696068,50.234814,50.633991,50.889184,50.996650,50.953344,50.756938,50.405838,49.899200,49.236935,48.419719
