bar,vl_8,vl_9,vl_2,vl_7,vl_78
1819,1108.3247016444,1610.5409024496,1444.6928959037,922.7486575494,316.7092899850
1820,1108.3247016444,1610.5409024496,1444.6928959037,922.7486575494,316.7092899850
1821,1108.3247016444,1610.5409024496,1444.6928959037,922.7486575494,316.7092899850
1822,1108.3247016444,1610.5409024496,1444.6928959037,922.7486575494,316.7092899850
1823,1108.3247016444,1610.5409024496,1445.7305629536,922.7486575494,316.9367700228
1824,1108.3247016444,1610.5409024496,1445.7305629536,922.7486575494,316.9367700228
1825,1116.9525568159,1623.0783056434,1445.7305629536,929.9318790053,316.9367700228
1826,1116.9525568159,1623.0783056434,1445.7305629536,929.9318790053,316.9367700228
1827,1116.9525568159,1623.0783056434,1445.7305629536,929.9318790053,316.9367700228
1828,1116.9525568159,1623.0783056434,1309.0591345354,929.9318790053,286.9753081936
1829,1116.9525568159,1623.0783056434,1309.0591345354,929.9318790053,286.9753081936
1830,1116.9525568159,1623.0783056434,1309.0591345354,929.9318790053,286.9753081936
1831,1116.9525568159,1623.0783056434,1309.0591345354,929.9318790053,286.9753081936
1832,1116.9525568159,1623.0783056434,1309.0591345354,929.9318790053,286.9753081936
1833,1116.9525568159,1623.0783056434,1309.0591345354,929.9318790053,286.9753081936
1834,1026.3290205553,1491.3904422801,1309.0591345354,854.4821968835,286.9753081936
1835,1026.3290205553,1491.3904422801,1309.0591345354,854.4821968835,286.9753081936
1836,1026.3290205553,1491.3904422801,1309.0591345354,854.4821968835,286.9753081936
1837,1026.3290205553,1491.3904422801,1309.0591345354,854.4821968835,286.9753081936
1838,1026.3290205553,1491.3904422801,1309.0591345354,854.4821968835,286.9753081936
1839,1026.3290205553,1491.3904422801,1309.0591345354,854.4821968835,286.9753081936
1840,1026.3290205553,1491.3904422801,1309.0591345354,854.4821968835,286.9753081936
1841,1026.3290205553,1491.3904422801,1309.0591345354,854.4821968835,286.9753081936
1842,1026.3290205553,1491.3904422801,1309.0591345354,854.4821968835,286.9753081936
1843,1026.3290205553,1491.3904422801,1309.0591345354,854.4821968835,286.9753081936
1844,1026.3290205553,1491.3904422801,1309.0591345354,854.4821968835,286.9753081936
1845,1026.3290205553,1491.3904422801,1309.0591345354,854.4821968835,286.9753081936
1846,966.6623472561,1404.6869539262,1245.4210378613,804.8060120926,273.0244010695
1847,966.6623472561,1404.6869539262,1245.4210378613,804.8060120926,273.0244010695
1848,966.6623472561,1404.6869539262,1245.4210378613,804.8060120926,273.0244010695
1849,966.6623472561,1404.6869539262,1245.4210378613,804.8060120926,273.0244010695
1850,966.6623472561,1404.6869539262,1245.4210378613,804.8060120926,273.0244010695
1851,966.6623472561,1404.6869539262,1245.4210378613,804.8060120926,273.0244010695
1852,966.6623472561,1404.6869539262,1245.4210378613,804.8060120926,273.0244010695
1853,966.6623472561,1404.6869539262,1245.4210378613,804.8060120926,273.0244010695
1854,966.6623472561,1404.6869539262,1245.4210378613,804.8060120926,273.0244010695
1855,966.6623472561,1404.6869539262,1245.4210378613,804.8060120926,273.0244010695
1856,966.6623472561,1404.6869539262,1245.4210378613,804.8060120926,273.0244010695
1857,966.6623472561,1404.6869539262,1245.4210378613,804.8060120926,273.0244010695
1858,966.6623472561,1404.6869539262,1245.4210378613,804.8060120926,273.0244010695
1859,966.6623472561,1404.6869539262,1245.4210378613,804.8060120926,273.0244010695
1860,966.6623472561,1404.6869539262,1245.4210378613,804.8060120926,273.0244010695
1861,966.6623472561,1404.6869539262,1245.4210378613,804.8060120926,273.0244010695
1862,966.6623472561,1404.6869539262,1245.4210378613,804.8060120926,273.0244010695
1863,966.6623472561,1404.6869539262,1245.4210378613,804.8060120926,273.0244010695
1864,966.6623472561,1404.6869539262,1245.4210378613,804.8060120926,273.0244010695
1865,966.6623472561,1404.6869539262,1245.4210378613,804.8060120926,273.0244010695
1866,966.6623472561,1404.6869539262,1245.4210378613,804.8060120926,273.0244010695
1867,966.6623472561,1404.6869539262,1245.4210378613,804.8060120926,273.0244010695
1868,980.7699833723,1425.1871962904,1263.5969261262,816.5514890887,277.0089660130
1869,980.7699833723,1425.1871962904,1263.5969261262,816.5514890887,277.0089660130
1870,980.7699833723,1425.1871962904,1263.5969261262,816.5514890887,277.0089660130
1871,980.7699833723,1425.1871962904,1263.5969261262,816.5514890887,277.0089660130
1872,980.7699833723,1425.1871962904,1263.5969261262,816.5514890887,277.0089660130
1873,980.7699833723,1425.1871962904,1263.5969261262,816.5514890887,277.0089660130
1874,980.7699833723,1425.1871962904,1263.5969261262,816.5514890887,277.0089660130
1875,980.7699833723,1425.1871962904,1263.5969261262,816.5514890887,277.0089660130
1876,980.7699833723,1425.1871962904,1263.5969261262,816.5514890887,277.0089660130
1877,980.7699833723,1425.1871962904,1263.5969261262,816.5514890887,277.0089660130
1878,980.7699833723,1425.1871962904,1263.5969261262,816.5514890887,277.0089660130
1879,980.7699833723,1425.1871962904,1263.5969261262,816.5514890887,277.0089660130
1880,980.7699833723,1425.1871962904,1263.5969261262,816.5514890887,277.0089660130
1881,980.7699833723,1425.1871962904,1263.5969261262,816.5514890887,277.0089660130
1882,976.4233930273,1418.8710314278,1257.9968993184,812.9326845995,275.7813137423
1883,976.4233930273,1418.8710314278,1257.9968993184,812.9326845995,275.7813137423
1884,976.4233930273,1418.8710314278,1257.9968993184,812.9326845995,275.7813137423
1885,976.4233930273,1418.8710314278,1257.9968993184,812.9326845995,275.7813137423
1886,976.4233930273,1418.8710314278,1257.9968993184,812.9326845995,275.7813137423
1887,976.4233930273,1418.8710314278,1257.9968993184,812.9326845995,275.7813137423
1888,976.4233930273,1418.8710314278,1257.9968993184,812.9326845995,275.7813137423
1889,976.4233930273,1418.8710314278,1257.9968993184,812.9326845995,275.7813137423
1890,976.4233930273,1418.8710314278,1257.9968993184,812.9326845995,275.7813137423
1891,976.4233930273,1418.8710314278,1257.9968993184,812.9326845995,275.7813137423
1892,976.4233930273,1418.8710314278,1257.9968993184,812.9326845995,275.7813137423
1893,976.4233930273,1418.8710314278,1257.9968993184,812.9326845995,275.7813137423
1894,976.4233930273,1418.8710314278,1257.9968993184,812.9326845995,275.7813137423
1895,976.4233930273,1418.8710314278,1257.9968993184,812.9326845995,275.7813137423
1896,976.4233930273,1418.8710314278,1257.9968993184,812.9326845995,275.7813137423
1897,930.5072777947,1352.1489042804,1198.8398461345,774.7046873096,262.8127524898
1898,930.5072777947,1352.1489042804,1198.8398461345,774.7046873096,262.8127524898
1899,930.5072777947,1352.1489042804,1198.8398461345,774.7046873096,262.8127524898
1900,930.5072777947,1352.1489042804,1198.8398461345,774.7046873096,262.8127524898
1901,930.5072777947,1352.1489042804,1198.8398461345,774.7046873096,262.8127524898
1902,930.5072777947,1352.1489042804,1198.8398461345,774.7046873096,262.8127524898
1903,930.5072777947,1352.1489042804,1198.8398461345,774.7046873096,262.8127524898
1904,930.5072777947,1352.1489042804,1198.8398461345,774.7046873096,262.8127524898
1905,930.5072777947,1352.1489042804,1198.8398461345,774.7046873096,262.8127524898
1906,930.5072777947,1352.1489042804,1198.8398461345,774.7046873096,262.8127524898
1907,796.8156601288,1157.8774798089,1026.5952628016,663.3981716796,262.8127524898
1908,796.8156601288,1157.8774798089,1026.5952628016,663.3981716796,262.8127524898
1909,796.8156601288,1157.8774798089,1026.5952628016,663.3981716796,262.8127524898
1910,796.8156601288,1157.8774798089,1026.5952628016,663.3981716796,262.8127524898
1911,796.8156601288,1157.8774798089,1026.5952628016,663.3981716796,262.8127524898
1912,796.8156601288,1157.8774798089,1026.5952628016,663.3981716796,262.8127524898
1913,796.8156601288,1157.8774798089,1026.5952628016,663.3981716796,262.8127524898
1914,796.8156601288,1157.8774798089,1026.5952628016,663.3981716796,262.8127524898
1915,796.8156601288,1157.8774798089,1026.5952628016,663.3981716796,262.8127524898
1916,796.8156601288,1157.8774798089,1026.5952628016,663.3981716796,262.8127524898
1917,796.8156601288,1157.8774798089,1026.5952628016,663.3981716796,262.8127524898
1918,796.8156601288,1157.8774798089,1026.5952628016,663.3981716796,262.8127524898
1919,796.8156601288,1157.8774798089,1026.5952628016,663.3981716796,262.8127524898
1920,796.8156601288,1157.8774798089,1026.5952628016,663.3981716796,262.8127524898
1921,796.8156601288,1157.8774798089,1026.5952628016,663.3981716796,262.8127524898
1922,796.8156601288,1157.8774798089,1026.5952628016,663.3981716796,262.8127524898
1923,796.8156601288,1157.8774798089,1026.5952628016,663.3981716796,262.8127524898
1924,796.8156601288,1157.8774798089,1026.5952628016,663.3981716796,262.8127524898
1925,796.8156601288,1157.8774798089,1026.5952628016,663.3981716796,262.8127524898
1926,796.8156601288,1157.8774798089,1026.5952628016,663.3981716796,262.8127524898
1927,796.8156601288,1157.8774798089,1026.5952628016,663.3981716796,262.8127524898
1928,796.8156601288,1157.8774798089,1026.5952628016,663.3981716796,262.8127524898
1929,796.8156601288,1157.8774798089,1026.5952628016,663.3981716796,262.8127524898
1930,796.8156601288,1157.8774798089,1026.5952628016,663.3981716796,262.8127524898
1931,796.8156601288,1157.8774798089,1026.5952628016,663.3981716796,262.8127524898
1932,796.8156601288,1157.8774798089,1026.5952628016,663.3981716796,262.8127524898
1933,796.8156601288,1157.8774798089,1026.5952628016,663.3981716796,262.8127524898
1934,796.8156601288,1157.8774798089,1026.5952628016,663.3981716796,262.8127524898
1935,796.8156601288,1157.8774798089,1026.5952628016,663.3981716796,262.8127524898
1936,796.8156601288,1157.8774798089,1026.5952628016,663.3981716796,262.8127524898
1937,796.8156601288,1157.8774798089,1026.5952628016,663.3981716796,262.8127524898
1938,796.8156601288,1157.8774798089,1026.5952628016,663.3981716796,262.8127524898
1939,796.8156601288,1157.8774798089,1026.5952628016,663.3981716796,262.8127524898
1940,796.8156601288,1157.8774798089,1026.5952628016,663.3981716796,262.8127524898
1941,796.8156601288,1157.8774798089,1026.5952628016,663.3981716796,262.8127524898
1942,796.8156601288,1157.8774798089,1026.5952628016,663.3981716796,262.8127524898
1943,730.4697191137,1061.4681409592,941.1169870091,608.1610846466,240.9299504226
1944,730.4697191137,1061.4681409592,941.1169870091,608.1610846466,240.9299504226
1945,730.4697191137,1061.4681409592,941.1169870091,608.1610846466,240.9299504226
1946,730.4697191137,1061.4681409592,941.1169870091,608.1610846466,240.9299504226
1947,730.4697191137,1061.4681409592,941.1169870091,608.1610846466,240.9299504226
1948,730.4697191137,1061.4681409592,941.1169870091,608.1610846466,240.9299504226
1949,730.4697191137,1061.4681409592,941.1169870091,608.1610846466,240.9299504226
1950,730.4697191137,1061.4681409592,941.1169870091,608.1610846466,240.9299504226
1951,730.4697191137,1061.4681409592,941.1169870091,608.1610846466,240.9299504226
1952,730.4697191137,1061.4681409592,941.1169870091,608.1610846466,240.9299504226
1953,730.4697191137,1061.4681409592,941.1169870091,608.1610846466,240.9299504226
1954,730.4697191137,1061.4681409592,941.1169870091,608.1610846466,240.9299504226
1955,730.4697191137,1061.4681409592,941.1169870091,608.1610846466,240.9299504226
1956,730.4697191137,1061.4681409592,941.1169870091,608.1610846466,240.9299504226
1957,730.4697191137,1061.4681409592,941.1169870091,608.1610846466,240.9299504226
1958,730.4697191137,1061.4681409592,941.1169870091,608.1610846466,240.9299504226
1959,730.4697191137,1061.4681409592,941.1169870091,608.1610846466,240.9299504226
1960,730.4697191137,1061.4681409592,941.1169870091,608.1610846466,240.9299504226
1961,730.4697191137,1061.4681409592,941.1169870091,608.1610846466,240.9299504226
1962,730.4697191137,1061.4681409592,941.1169870091,608.1610846466,240.9299504226
1963,730.4697191137,1061.4681409592,941.1169870091,608.1610846466,240.9299504226
1964,1452.5735781643,2110.7795919195,1871.4556312474,1209.3570749205,240.9299504226
1965,1452.5735781643,2110.7795919195,1871.4556312474,1209.3570749205,240.9299504226
1966,1452.5735781643,2110.7795919195,1871.4556312474,1209.3570749205,240.9299504226
1967,1452.5735781643,2110.7795919195,1871.4556312474,1209.3570749205,240.9299504226
1968,1452.5735781643,2110.7795919195,1871.4556312474,1209.3570749205,240.9299504226
1969,1452.5735781643,2110.7795919195,1871.4556312474,1209.3570749205,295.0116477980
1970,1452.5735781643,2110.7795919195,1871.4556312474,1209.3570749205,295.0116477980
1971,1452.5735781643,2110.7795919195,1871.4556312474,1209.3570749205,295.0116477980
1972,1452.5735781643,2110.7795919195,1871.4556312474,1209.3570749205,295.0116477980
1973,1452.5735781643,2110.7795919195,1871.4556312474,1209.3570749205,295.0116477980
1974,1452.5735781643,2110.7795919195,1871.4556312474,1209.3570749205,295.0116477980
1975,1452.5735781643,2110.7795919195,1871.4556312474,1209.3570749205,295.0116477980
1976,1452.5735781643,2110.7795919195,1871.4556312474,1209.3570749205,295.0116477980
1977,1452.5735781643,2110.7795919195,1871.4556312474,1209.3570749205,295.0116477980
1978,1439.2809125796,2091.4636084401,1854.3297284795,1198.2901111459,295.0116477980
1979,1439.2809125796,2091.4636084401,1854.3297284795,1198.2901111459,295.0116477980
1980,1439.2809125796,2091.4636084401,1854.3297284795,1198.2901111459,295.0116477980
1981,1439.2809125796,2091.4636084401,1854.3297284795,1198.2901111459,295.0116477980
1982,1439.2809125796,2091.4636084401,1854.3297284795,1198.2901111459,295.0116477980
1983,1439.2809125796,2091.4636084401,1854.3297284795,1198.2901111459,294.0873953143
1984,1439.2809125796,2091.4636084401,1854.3297284795,1198.2901111459,294.0873953143
1985,1439.2809125796,2091.4636084401,1854.3297284795,1198.2901111459,294.0873953143
1986,1439.2809125796,2091.4636084401,1854.3297284795,1198.2901111459,294.0873953143
1987,1439.2809125796,2091.4636084401,1854.3297284795,1198.2901111459,294.0873953143
1988,1363.5867479468,1981.4700767279,1756.8074598771,1135.2700515050,294.0873953143
1989,1363.5867479468,1981.4700767279,1756.8074598771,1135.2700515050,294.0873953143
1990,1363.5867479468,1981.4700767279,1756.8074598771,1135.2700515050,294.0873953143
1991,1363.5867479468,1981.4700767279,1756.8074598771,1135.2700515050,294.0873953143
1992,1363.5867479468,1981.4700767279,1756.8074598771,1135.2700515050,294.0873953143
1993,1363.5867479468,1981.4700767279,1756.8074598771,1135.2700515050,294.0873953143
1994,1363.5867479468,1981.4700767279,1756.8074598771,1135.2700515050,294.0873953143
1995,1363.5867479468,1981.4700767279,1756.8074598771,1135.2700515050,294.0873953143
1996,1363.5867479468,1981.4700767279,1756.8074598771,1135.2700515050,294.0873953143
1997,1363.5867479468,1981.4700767279,1756.8074598771,1135.2700515050,294.0873953143
1998,1363.5867479468,1981.4700767279,1756.8074598771,1135.2700515050,294.0873953143
1999,1363.5867479468,1981.4700767279,1756.8074598771,1135.2700515050,294.0873953143
2000,1363.5867479468,1981.4700767279,1756.8074598771,1135.2700515050,294.0873953143
2001,1363.5867479468,1981.4700767279,1756.8074598771,1135.2700515050,294.0873953143
2002,1363.5867479468,1981.4700767279,1756.8074598771,1135.2700515050,294.0873953143
2003,1363.5867479468,1981.4700767279,1756.8074598771,1135.2700515050,294.0873953143
2004,1363.5867479468,1981.4700767279,1756.8074598771,1135.2700515050,294.0873953143
2005,1363.5867479468,1981.4700767279,1756.8074598771,1135.2700515050,294.0873953143
2006,1363.5867479468,1981.4700767279,1756.8074598771,1135.2700515050,294.0873953143
2007,1363.5867479468,1981.4700767279,1756.8074598771,1135.2700515050,294.0873953143
2008,1363.5867479468,1981.4700767279,1756.8074598771,1135.2700515050,294.0873953143
2009,1363.5867479468,1981.4700767279,1756.8074598771,1135.2700515050,294.0873953143
2010,1363.5867479468,1981.4700767279,1756.8074598771,1135.2700515050,294.0873953143
2011,1363.5867479468,1981.4700767279,1756.8074598771,1135.2700515050,294.0873953143
2012,1363.5867479468,1981.4700767279,1756.8074598771,1135.2700515050,294.0873953143
2013,1363.5867479468,1981.4700767279,1756.8074598771,1135.2700515050,294.0873953143
2014,1363.5867479468,1981.4700767279,1756.8074598771,1135.2700515050,294.0873953143
2015,1363.5867479468,1981.4700767279,1756.8074598771,1135.2700515050,294.0873953143
2016,1363.5867479468,1981.4700767279,1756.8074598771,1135.2700515050,294.0873953143
2017,1363.5867479468,1981.4700767279,1756.8074598771,1135.2700515050,294.0873953143
2018,1363.5867479468,1981.4700767279,1756.8074598771,1135.2700515050,294.0873953143
2019,1363.5867479468,1981.4700767279,1756.8074598771,1135.2700515050,294.0873953143
2020,1363.5867479468,1981.4700767279,1817.7255164151,1135.2700515050,294.0873953143
2021,1363.5867479468,1981.4700767279,1817.7255164151,1135.2700515050,294.0873953143
2022,1363.5867479468,1981.4700767279,1817.7255164151,971.8407170060,294.0873953143
2023,1363.5867479468,1981.4700767279,1817.7255164151,971.8407170060,294.0873953143
2024,1363.5867479468,1981.4700767279,1817.7255164151,971.8407170060,294.0873953143
2025,1363.5867479468,1981.4700767279,1817.7255164151,971.8407170060,294.0873953143
2026,1363.5867479468,1981.4700767279,1817.7255164151,971.8407170060,294.0873953143
2027,1363.5867479468,1981.4700767279,1817.7255164151,971.8407170060,294.0873953143
2028,1363.5867479468,1981.4700767279,1817.7255164151,971.8407170060,294.0873953143
2029,1363.5867479468,1981.4700767279,1817.7255164151,971.8407170060,294.0873953143
2030,1363.5867479468,1981.4700767279,1817.7255164151,971.8407170060,294.0873953143
2031,1363.5867479468,1981.4700767279,1817.7255164151,971.8407170060,294.0873953143
2032,1103.5119244974,1603.5473071268,1471.0334973903,786.4830173386,237.9965543537
2033,1103.5119244974,1603.5473071268,1471.0334973903,786.4830173386,237.9965543537
2034,1103.5119244974,1603.5473071268,1471.0334973903,786.4830173386,237.9965543537
2035,1103.5119244974,1603.5473071268,1471.0334973903,786.4830173386,237.9965543537
2036,1103.5119244974,1603.5473071268,1471.0334973903,786.4830173386,237.9965543537
2037,1103.5119244974,1603.5473071268,1471.0334973903,786.4830173386,237.9965543537
2038,1103.5119244974,1603.5473071268,1471.0334973903,786.4830173386,237.9965543537
2039,1103.5119244974,1603.5473071268,1471.0334973903,786.4830173386,237.9965543537
2040,1103.5119244974,1603.5473071268,1471.0334973903,786.4830173386,237.9965543537
2041,1103.5119244974,1603.5473071268,1471.0334973903,786.4830173386,237.9965543537
2042,1103.5119244974,1603.5473071268,1471.0334973903,786.4830173386,237.9965543537
2043,1103.5119244974,1603.5473071268,1471.0334973903,786.4830173386,237.9965543537
2044,1103.5119244974,1603.5473071268,1471.0334973903,786.4830173386,237.9965543537
2045,1103.5119244974,1603.5473071268,1471.0334973903,786.4830173386,237.9965543537
2046,1103.5119244974,1603.5473071268,1471.0334973903,786.4830173386,237.9965543537
2047,1103.5119244974,1603.5473071268,1471.0334973903,786.4830173386,237.9965543537
2048,1103.5119244974,1603.5473071268,1471.0334973903,786.4830173386,237.9965543537
2049,1103.5119244974,1603.5473071268,1318.1194124225,786.4830173386,237.9965543537
2050,1103.5119244974,1603.5473071268,1318.1194124225,786.4830173386,237.9965543537
2051,1103.5119244974,1603.5473071268,1318.1194124225,786.4830173386,237.9965543537
2052,1103.5119244974,1603.5473071268,1318.1194124225,786.4830173386,237.9965543537
2053,1103.5119244974,1603.5473071268,1318.1194124225,786.4830173386,237.9965543537
2054,1103.5119244974,1603.5473071268,1318.1194124225,786.4830173386,237.9965543537
2055,1103.5119244974,1603.5473071268,1318.1194124225,786.4830173386,237.9965543537
2056,1103.5119244974,1603.5473071268,1318.1194124225,786.4830173386,237.9965543537
2057,1103.5119244974,1603.5473071268,1318.1194124225,786.4830173386,237.9965543537
2058,1103.5119244974,1603.5473071268,1318.1194124225,786.4830173386,237.9965543537
2059,1103.5119244974,1603.5473071268,1318.1194124225,786.4830173386,237.9965543537
2060,1103.5119244974,1603.5473071268,1318.1194124225,786.4830173386,237.9965543537
2061,1103.5119244974,1603.5473071268,1318.1194124225,786.4830173386,237.9965543537
2062,1103.5119244974,1603.5473071268,1318.1194124225,786.4830173386,237.9965543537
2063,1103.5119244974,1603.5473071268,1318.1194124225,786.4830173386,237.9965543537
2064,1103.5119244974,1603.5473071268,1318.1194124225,786.4830173386,237.9965543537
2065,1076.0074076586,1563.5796430432,1285.2659046627,766.8802972288,232.0646019284
2066,1076.0074076586,1563.5796430432,1285.2659046627,766.8802972288,232.0646019284
2067,1076.0074076586,1563.5796430432,1285.2659046627,766.8802972288,232.0646019284
2068,1076.0074076586,1563.5796430432,1285.2659046627,766.8802972288,232.0646019284
2069,1076.0074076586,1563.5796430432,1285.2659046627,766.8802972288,232.0646019284
2070,1076.0074076586,1563.5796430432,1285.2659046627,766.8802972288,232.0646019284
2071,1076.0074076586,1563.5796430432,1285.2659046627,766.8802972288,232.0646019284
2072,1076.0074076586,1563.5796430432,1285.2659046627,766.8802972288,232.0646019284
2073,1076.0074076586,1563.5796430432,1285.2659046627,766.8802972288,232.0646019284
2074,1076.0074076586,1563.5796430432,1285.2659046627,766.8802972288,232.0646019284
2075,1076.0074076586,1563.5796430432,1285.2659046627,766.8802972288,232.0646019284
2076,1076.0074076586,1563.5796430432,1285.2659046627,766.8802972288,232.0646019284
2077,1076.0074076586,1563.5796430432,1285.2659046627,766.8802972288,232.0646019284
2078,1076.0074076586,1563.5796430432,1285.2659046627,766.8802972288,232.0646019284
2079,1076.0074076586,1563.5796430432,1285.2659046627,766.8802972288,232.0646019284
2080,1076.0074076586,1563.5796430432,1285.2659046627,766.8802972288,232.0646019284
2081,1076.0074076586,1563.5796430432,1285.2659046627,766.8802972288,232.0646019284
2082,1076.0074076586,1563.5796430432,1285.2659046627,766.8802972288,232.0646019284
2083,1076.0074076586,1563.5796430432,1285.2659046627,766.8802972288,232.0646019284
2084,1076.0074076586,1563.5796430432,1285.2659046627,766.8802972288,232.0646019284
2085,1076.0074076586,1563.5796430432,1224.2139700560,730.4524066361,221.0412075864
2086,1076.0074076586,1563.5796430432,1224.2139700560,730.4524066361,221.0412075864
2087,1279.5461941924,1859.3481488440,1224.2139700560,730.4524066361,221.0412075864
